poi_id	poi_name	latitude	longitude	da_obs	da_contrib_obs	da_ratio_obs	da_actual_obs	hw_id	da_seg_cum	missing_obs	da_ratio	falcone_class
04213000	Conneaut Creek at Conneaut OH	41.927	-80.603966	175.0	175.0	1.0	175.0	1316	179.9778997125	0	0.9723416057168586	Ref
04213075	Brandy Run near Girard, PA	41.992	-80.291176	4.45		1.0	4.449999809265137	1314	4.6119395484375	1959	0.9648868469606832	Ref
04213500	CATTARAUGUS CREEK AT GOWANDA NY	42.463333	-78.934166	436.0	436.0	1.0	436.0	1437	437.6610377171876	548	0.9962047393438277	Non-ref
04214500	BUFFALO CREEK AT GARDENVILLE NY	42.85472	-78.755	142.0	142.0	1.0	142.0	1436	147.6485239515625	1828	0.961743444496502	Non-ref
04215000	CAYUGA CREEK NEAR LANCASTER NY	42.89	-78.645	96.4	96.4	1.0	96.4000015258789	1436	98.1721100609375	0	0.9819489615333865	Non-ref
04215500	CAZENOVIA CREEK AT EBENEZER NY	42.829723	-78.775	135.0	135.0	1.0	135.0	1436	135.5694279125	0	0.9957997321278989	Non-ref
04216418	TONAWANDA CREEK AT ATTICA NY	42.863888	-78.28361	76.9	76.9	1.0	76.9000015258789	1473	76.0490804796875	0	0.988934707031117	Ref
04217000	TONAWANDA CREEK AT BATAVIA NY	42.9975	-78.188614	171.0		1.0	171.0	1473	171.4738343234375	365	0.9972366960515752	Non-ref
04218000	TONAWANDA CREEK AT RAPIDS NY	43.093056	-78.63611	349.0	349.0	1.0	349.0	1473	358.33691778125	0	0.9739437459052159	Non-ref
04218518	ELLICOTT CREEK BELOW WILLIAMSVILLE NY	42.97778	-78.76361	81.6	81.6	1.0	81.5999984741211	1473	87.11457358125	0	0.9366974447508996	Non-ref
04221000	GENESEE RIVER AT WELLSVILLE NY	42.122223	-77.95722	288.0	288.0	1.0	288.0	1431	290.271890025	0	0.9921732344637149	Ref
04223000	GENESEE RIVER AT PORTAGEVILLE NY	42.57028	-78.04222	984.0		1.0	984.0	1431	983.0267360109376	0	0.9990109105802212	Non-ref
04224775	CANASERAGA CREEK ABOVE DANSVILLE NY	42.535557	-77.70417	88.9	88.9	1.0	88.9000015258789	1432	89.80460803437501	0	0.9899269477558452	Ref
04227000	CANASERAGA CREEK AT SHAKERS CROSSING NY	42.736057	-77.841415	335.0	335.0	1.0	335.0	1432	334.78898093437505	0	0.9993700923414182	Non-ref
04229500	HONEOYE CREEK AT HONEOYE FALLS NY	42.957222	-77.58889	196.0		1.0	196.0	1427	199.9056671578125	0	0.9804624490473838	Non-ref
04230380	OATKA CREEK AT WARSAW NY	42.74267	-78.13761	39.5		1.0	39.5	1426	43.33324495937501	0	0.9115403205329146	Non-ref
04230500	OATKA CREEK AT GARBUTT NY	43.01	-77.79139	200.0	200.0	1.0	200.0	1426	203.7913842328125	0	0.9813957579851305	Non-ref
04231000	BLACK CREEK AT CHURCHVILLE NY	43.100555	-77.882225	130.0	130.0	1.0	130.0	1425	132.394368696875	0	0.9819148750778286	Non-ref
04232482	KEUKA LAKE OUTLET AT DRESDEN NY	42.68028	-76.95389	207.0		1.0	207.0	1474	201.98465110156252	0	0.9757712613602054	Non-ref
04233000	CAYUGA INLET NEAR ITHACA NY	42.393055	-76.545	35.2	35.2	1.0	35.20000076293945	1475	35.7642043828125	2649	0.9842243486298777	Ref
04234000	FALL CREEK NEAR ITHACA NY	42.453335	-76.47278	126.0	126.0	1.0	126.0	1475	126.2284229875	0	0.998190399736495	Non-ref
04240180	NINEMILE CREEK NEAR MARIETTA NY	42.920834	-76.329445	45.1		1.0	45.099998474121094	1467	46.004088821875	2284	0.9803476088559325	Non-ref
04240300	NINEMILE CREEK AT LAKELAND NY	43.080833	-76.22639	115.0		1.0	115.0	1467	104.1832919859375	92	0.9059416694429347	Non-ref
04243500	ONEIDA CREEK AT ONEIDA NY	43.097557	-75.63942	113.0	113.0	1.0	113.0	1477	121.86857928437502	0	0.9272283361597202	Non-ref
04250750	SANDY CREEK NEAR ADAMS NY	43.81333	-76.07472	137.0		1.0	137.0	1463	136.88961175	2639	0.999194246350365	Non-ref
04252500	BLACK RIVER NEAR BOONVILLE NY	43.511665	-75.30666	304.0		1.0	304.0	1424	304.53293460781254	0	0.9982499935236927	Non-ref
04256000	INDEPENDENCE RIVER AT DONNATTSBURG NY	43.746807	-75.33344	88.7	88.7	1.0	88.69999694824219	1423	92.0019570390625	0	0.9641098929078393	Ref
04258000	BEAVER RIVER AT CROGHAN NY	43.89722	-75.40417	291.0		1.0	291.0	1422	289.5006226625	0	0.9948475005584193	Non-ref
04262000	OSWEGATCHIE RIVER NEAR OSWEGATCHIE NY	44.2225	-75.07445	259.0		1.0	259.0	1420	267.1101633609375	2394	0.9696373838460856	Non-ref
04262500	WEST BRANCH OSWEGATCHIE RIVER NEAR HARRISVILLE NY	44.185555	-75.33083	258.0		1.0	258.0	1420	258.40221376875	0	0.9984434585026042	Non-ref
04263000	OSWEGATCHIE RIVER NEAR HEUVELTON NY	44.599445	-75.37889	986.0		1.0	986.0	1420	986.1216169359376	0	0.9998766714633885	Non-ref
04266500	RAQUETTE RIVER AT PIERCEFIELD NY	44.234722	-74.571945	721.0		1.0	721.0	1417	725.6951951046876	0	0.9935300727683469	Non-ref
04267500	RAQUETTE RIVER AT SOUTH COLTON NY	44.509834	-74.88361	937.0		1.0	937.0	1417	936.050183128125	2922	0.9989863213747332	Non-ref
04268000	RAQUETTE RIVER AT RAYMONDVILLE NY	44.83889	-74.97889	1125.0		1.0	1125.0	1417	1121.0273427515626	365	0.9964687491125	Non-ref
04269000	ST. REGIS RIVER AT BRASHER CENTER NY	44.86361	-74.77889	612.0	612.0	1.0	612.0	1483	616.7909672437501	366	0.992232429626589	Non-ref
04273500	SARANAC RIVER AT PLATTSBURGH NY	44.681667	-73.47111	608.0		1.0	608.0	530	612.4427345625	0	0.9927458775951131	Non-ref
04273700	SALMON RIVER AT SOUTH PLATTSBURGH NY	44.64	-73.49472	63.3		1.0	63.29999923706055	531	69.7354913109375	3346	0.9077156846119818	Ref
04275500	AUSABLE RIVER NEAR AU SABLE FORKS NY	44.45139	-73.6425	446.0		1.0	446.0	533	446.780400528125	3346	0.9982532794025822	Non-ref
04276500	BOQUET RIVER AT WILLSBORO NY	44.358334	-73.39445	270.0		1.0	270.0	526	268.2349765171875	3346	0.9934628759895832	Non-ref
04280000	POULTNEY RIVER BELOW FAIR HAVEN, VT	43.624233	-73.3115	187.0		1.0	187.0	488	190.44048890468753	0	0.9819340470901152	Non-ref
04280450	METTAWEE RIVER NEAR MIDDLE GRANVILLE NY	43.46389	-73.284164	167.0		1.0	167.0	488	169.99964173437502	3346	0.9823550114354831	Non-ref
04282000	OTTER CREEK AT CENTER RUTLAND, VT	43.60368	-73.01316	307.0		1.0	307.0	486	308.31321395625	0	0.9957406497781948	Non-ref
04282500	OTTER CREEK AT MIDDLEBURY, VT	44.013115	-73.16789	628.0		1.0	628.0	486	636.0940424703126	0	0.9872753996580775	Non-ref
04282525	NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT	44.061726	-73.17068	115.0		1.0	115.0	486	116.39908548125	3347	0.9879802708460681	Ref
04282650	LITTLE OTTER CREEK AT FERRISBURG, VT.	44.19811	-73.24901	57.1		1.0	57.099998474121094	536	58.656906457812504	3383	0.9734573799112441	Ref
04282780	LEWIS CREEK AT NORTH FERRISBURG, VT.	44.24922	-73.228455	77.2		1.0	77.19999694824219	536	79.2901477953125	3383	0.9736392111102372	Ref
04286000	WINOOSKI RIVER AT MONTPELIER, VT	44.256725	-72.593445	397.0		1.0	397.0	272	395.42466666093753	13	0.9960319059469458	Non-ref
04287000	DOG RIVER AT NORTHFIELD FALLS, VT	44.18256	-72.64066	76.1		1.0	76.0999984741211	272	81.8393939890625	0	0.92987001448583	Non-ref
04288000	MAD RIVER NEAR MORETOWN, VT	44.27728	-72.742615	139.0		1.0	139.0	272	142.698496609375	0	0.9740817408924823	Non-ref
04289000	LITTLE RIVER NEAR WATERBURY, VT	44.370335	-72.76873	111.0		1.0	111.0	272	112.059936128125	0	0.9905413463120922	Non-ref
04290500	WINOOSKI RIVER NEAR ESSEX JUNCTION, VT	44.47894	-73.13874	1044.0		1.0	1044.0	272	1044.433130553125	6	0.9995852960419824	Non-ref
04292000	LAMOILLE RIVER AT JOHNSON, VT	44.62283	-72.67623	310.0		1.0	310.0	273	315.3816692421875	0	0.9829360112934946	Non-ref
04292500	LAMOILLE RIVER AT EAST GEORGIA, VT	44.679214	-73.07264	686.0		1.0	686.0	273	691.3376852109376	0	0.9922791924624954	Non-ref
04296000	BLACK RIVER AT COVENTRY, VT	44.868935	-72.2701	122.0		1.0	122.0	187	116.26703760937501	0	0.9530085049948771	Ref
05014500	Swiftcurrent Creek at Many Glacier MT	48.798832	-113.65673	31.2		1.0	31.200000762939453	3683	31.042576562500003	0	0.9949543526733998	Non-ref
05017500	St. Mary River near Babb MT	48.83304	-113.420654	275.0		1.0	275.0	3683	274.425196875	0	0.9979098068181816	Non-ref
05059700	MAPLE RIVER NR ENDERLIN, ND	46.62164	-97.57398	843.0	796.0	0.9442467	796.0	2830	839.9876375	0	0.9476329941820126	Non-ref
05061000	BUFFALO RIVER NEAR HAWLEY, MN	46.84996	-96.329506	325.0		1.0	325.0	2854	324.2094828125	587	0.997567639423077	Non-ref
05061500	SOUTH BRANCH BUFFALO RIVER AT SABIN, MN	46.775517	-96.62813	454.0		1.0	454.0	2854	462.62864843750003	822	0.9813486508744265	Non-ref
05062000	BUFFALO RIVER NEAR DILWORTH, MN	46.961075	-96.66147	975.0		1.0	975.0	2854	1005.9684031250001	0	0.9692153321826034	Non-ref
05062500	WILD RICE RIVER AT TWIN VALLEY, MN	47.265556	-96.2475	934.0		1.0	934.0	2831	919.4161875	2157	0.9843856397216274	Ref
05069000	SAND HILL RIVER AT CLIMAX, MN	47.61192	-96.8148	460.0		1.0	460.0	2828	465.545959375	261	0.9880871925460475	Non-ref
05076000	THIEF RIVER NEAR THIEF RIVER FALLS, MN	48.185524	-96.17004	985.0		1.0	985.0	2848	963.9120296875001	145	0.9785908930837564	Non-ref
05078000	CLEARWATER RIVER AT PLUMMER, MN	47.923298	-96.046425	555.0		1.0	555.0	2841	566.8014812499999	419	0.9791788101471198	Non-ref
05078230	LOST RIVER AT OKLEE, MN	47.843018	-95.858635	254.0		1.0	254.0	2839	247.34754375000003	146	0.9738092273622049	Non-ref
05084000	FOREST RIVER NR FORDVILLE, ND	48.197216	-97.730644	456.0	336.0	0.7368421	336.0	2834	363.480084375	0	0.9243972763397706	Non-ref
05090000	PARK RIVER AT GRAFTON, ND	48.42471	-97.412025	695.0		1.0	695.0	2837	685.0868890625001	0	0.9857365310251799	Non-ref
05094000	SOUTH BRANCH TWO RIVERS AT LAKE BRONSON, MN	48.73248	-96.66754	558.0		1.0	558.0	2850	560.4000640625001	1306	0.9957172309276674	Non-ref
05104500	ROSEAU RIVER BELOW SOUTH FORK NEAR MALUNG, MN	48.7947	-95.742485	430.0		1.0	430.0	2846	428.36667656250006	0	0.996201573401163	Non-ref
05124480	KAWISHIWI RIVER NEAR ELY, MN	47.922676	-91.535126	254.0		1.0	254.0	2903	249.7814546875	0	0.9833915538877953	Non-ref
05129115	VERMILION RIVER NR CRANE LAKE, MN	48.26463	-92.565994	905.0		1.0	905.0	2892	903.8110234375001	0	0.9986862137430942	Ref
05130500	STURGEON RIVER NEAR CHISHOLM, MN	47.67354	-92.900185	180.0		1.0	180.0	2894	185.9623203125	3473	0.9679380193660704	Ref
05243725	STRAIGHT RIVER NEAR PARK RAPIDS, MN	46.874958	-95.06586	58.9		1.0	58.900001525878906	2193	59.5756459078125	2589	0.9886590506634357	Non-ref
05244000	CROW WING RIVER AT NIMROD, MN	46.64024	-94.87918	1030.0		1.0	1030.0	2193	1000.0375883171876	3626	0.9709102799195997	Non-ref
05270500	SAUK RIVER NEAR ST. CLOUD, MN	45.55969	-94.233604	1030.0		1.0	1030.0	2200	953.2042323843751	3254	0.9254410023149274	Non-ref
05275000	ELK RIVER NEAR BIG LAKE, MN	45.333855	-93.66691	559.0		1.0	559.0	2116	524.4717889	1127	0.9382321805008944	Non-ref
05287890	ELM CREEK NR CHAMPLIN, MN	45.1633	-93.43662	86.0		1.0	86.0	2062	90.53118607500001	1	0.949948893067123	Non-ref
05291000	WHETSTONE RIVER NEAR BIG STONE CITY, SD	45.29163	-96.48756	398.0		1.0	398.0	2161	408.8195489890625	41	0.9735346584677339	Ref
05293000	YELLOW BANK RIVER NEAR ODESSA, MN	45.22691	-96.35367	459.0		1.0	459.0	2162	472.85844521718747	601	0.9706921905332109	Ref
05294000	POMME DE TERRE RIVER AT APPLETON, MN	45.20274	-96.022545	905.0		1.0	905.0	2163	880.726101815625	1377	0.9731780130559392	Non-ref
05300000	LAC QUI PARLE RIVER NEAR LAC QUI PARLE, MN	44.995235	-95.919754	960.0		1.0	960.0	2164	955.9441215734377	560	0.9957751266389975	Non-ref
05313500	YELLOW MEDICINE RIVER NEAR GRANITE FALLS, MN	44.715168	-95.54411	666.0		1.0	666.0	2167	648.2822065812501	0	0.9733967065784537	Non-ref
05315000	REDWOOD RIVER NEAR MARSHALL, MN	44.43017	-95.82956	259.0		1.0	259.0	2165	260.56518755	0	0.9939931056611326	Non-ref
05316500	REDWOOD RIVER NEAR REDWOOD FALLS, MN	44.52357	-95.1725	629.0		1.0	629.0	2165	630.8713570609375	0	0.9970336946827707	Non-ref
05317200	LITTLE COTTONWOOD RIVER NEAR COURTLAND, MN	44.246353	-94.33886	170.0		1.0	170.0	2169	180.47616833125002	1122	0.9419526221765645	Ref
05319500	WATONWAN RIVER NEAR GARDEN CITY, MN	44.046352	-94.19551	851.0		1.0	851.0	2094	848.9791461390625	0	0.9976253186122944	Non-ref
05320500	LE SUEUR RIVER NEAR RAPIDAN, MN	44.109688	-94.0419	1110.0		1.0	1110.0	2276	1125.1952843921877	0	0.9864954247471843	Non-ref
05327000	HIGH ISLAND CREEK NEAR HENDERSON, MN	44.571907	-93.92191	238.0		1.0	238.0	2091	250.1266339265625	922	0.9515180221466424	Non-ref
05338500	SNAKE RIVER NEAR PINE CITY, MN	45.84162	-92.93354	974.0		1.0	974.0	2109	985.8780672437501	3581	0.9879517887268169	Non-ref
05341500	APPLE RIVER NEAR SOMERSET, WI	45.1575	-92.71639	579.0		1.0	579.0	2113	560.1754362578125	3286	0.9674878000998489	Non-ref
05345000	VERMILLION RIVER NEAR EMPIRE, MN	44.666634	-93.05494	129.0		1.0	129.0	2067	133.30669791875002	0	0.9676933118441285	Non-ref
05353800	STRAIGHT RIVER NEAR FARIBAULT, MN	44.25802	-93.23105	435.0		1.0	435.0	2073	448.9738258046875	0	0.9688760791797997	Non-ref
05356000	CHIPPEWA RIVER AT BISHOPS BRIDGE NEAR WINTER, WI	45.84861	-91.07889	790.0		1.0	790.0	2308	811.997144996875	0	0.97290982470516	Non-ref
05362000	JUMP RIVER AT SHELDON, WI	45.308025	-90.95653	576.0		1.0	576.0	2314	576.9686735875	0	0.9983210984723365	Ref
05368000	HAY RIVER AT WHEELER, WI	45.04774	-91.91101	418.0		1.0	418.0	2297	459.05294817343747	0	0.9105703419686415	Non-ref
05370000	EAU GALLE RIVER AT SPRING VALLEY, WI	44.85278	-92.238335	64.0		1.0	64.0	2306	64.13798883125001	0	0.9978485631719282	Non-ref
05372995	SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN	44.06163	-92.466286	303.0		1.0	303.0	2097	301.5227825234375	84	0.9951246947968234	Non-ref
05379500	TREMPEALEAU RIVER AT DODGE, WI	44.13175	-91.553024	643.0		1.0	643.0	2078	635.127080590625	0	0.9877559573726673	Non-ref
05381000	BLACK RIVER AT NEILLSVILLE, WI	44.559723	-90.615	749.0		1.0	749.0	2315	753.7807359359376	366	0.9936576570506255	Non-ref
05388250	Upper Iowa River near Dorchester, IA	43.421085	-91.50875	770.0		1.0	770.0	2327	768.2444298859375	0	0.9977200388129059	Non-ref
05391000	WISCONSIN RIVER @ RAINBOW LAKE NR LAKE TOMAHAWK,WI	45.83051	-89.55236	757.0		1.0	757.0	2363	759.4623400484376	6	0.9967577851875045	Non-ref
05393500	SPIRIT RIVER AT SPIRIT FALLS, WI	45.449165	-89.979164	81.6		1.0	81.5999984741211	2367	87.2435182515625	0	0.9353130193446739	Ref
05394500	PRAIRIE RIVER NEAR MERRILL, WI	45.235832	-89.64972	184.0		1.0	184.0	2465	188.27340008125	0	0.9773021569727545	Non-ref
05397500	EAU CLAIRE RIVER AT KELLY, WI	44.918888	-89.55194	375.0		1.0	375.0	2468	374.790556771875	0	0.999441484725	Non-ref
05399500	BIG EAU PLEINE RIVER AT STRATFORD, WI	44.82191	-90.079575	224.0		1.0	224.0	2469	223.39220852968754	0	0.9972866452218193	Ref
05402000	YELLOW RIVER AT BABCOCK, WI	44.302223	-90.12194	215.0		1.0	215.0	2461	225.52262316093754	1523	0.9533411636781629	Non-ref
05405000	BARABOO RIVER NEAR BARABOO, WI	43.481667	-89.63639	609.0		1.0	609.0	2425	611.8742890593751	0	0.9953024843325355	Non-ref
05406500	BLACK EARTH CREEK AT BLACK EARTH, WI	43.134167	-89.73222	45.6	42.8	0.9385965	42.79999923706055	2416	44.7349922484375	0	0.9567454264744052	Non-ref
05408000	KICKAPOO RIVER AT LA FARGE, WI	43.57414	-90.64319	266.0		1.0	266.0	2412	266.3345617859375	44	0.998743828875629	Ref
05410490	KICKAPOO RIVER AT STEUBEN, WI	43.182777	-90.85833	687.0		1.0	687.0	2412	687.7565215515625	639	0.9989000154446288	Non-ref
05413500	GRANT RIVER AT BURTON, WI	42.720276	-90.81917	269.0		1.0	269.0	2345	274.3163086109375	0	0.9806197865600561	Ref
05414000	PLATTE RIVER NEAR ROCKVILLE, WI	42.73111	-90.640274	142.0		1.0	142.0	2346	142.3629320734375	0	0.9974506560931867	Ref
05414820	SINSINAWA RIVER NEAR MENOMINEE, IL	42.47861	-90.486664	39.6		1.0	39.599998474121094	2356	40.3633282125	1	0.981088533275546	Non-ref
05419000	APPLE RIVER NEAR HANOVER, IL	42.258335	-90.285	246.0		1.0	246.0	2352	248.7760905328125	1	0.9888410074824038	Non-ref
05421000	Wapsipinicon River at Independence, IA	42.463596	-91.89517	1048.0		1.0	1048.0	2256	1052.4069325859375	0	0.9958125203764014	Non-ref
05425500	ROCK RIVER AT WATERTOWN, WI	43.188057	-88.72611	969.0		1.0	969.0	2334	987.5241318093749	0	0.9812418439077186	Non-ref
05426000	CRAWFISH RIVER AT MILFORD, WI	43.1	-88.84944	762.0		1.0	762.0	2333	713.2912365203125	0	0.9360777382156331	Non-ref
05426250	BARK RIVER NEAR ROME, WI	42.960278	-88.670555	122.0		1.0	122.0	2335	118.713813425	125	0.9730640444672132	Non-ref
05429500	YAHARA RIVER AT MC FARLAND, WI	43.00889	-89.305	327.0	290.4	0.8880734	290.3999938964844	2338	315.21031791250005	0	0.9212896196408684	Non-ref
05430150	BADFISH CREEK NEAR COOKSVILLE, WI	42.83334	-89.196785	82.6		1.0	82.5999984741211	2338	87.156019159375	0	0.9477256909023954	Non-ref
05430175	YAHARA RIVER NEAR FULTON, WI	42.82639	-89.17194	518.0	481.4	0.92934364	481.3999938964844	2338	475.3345551640625	0	0.9874004179282851	Non-ref
05431017	DELAVAN LAKE INLET AT STATE HWY 50 AT LAKE LAWN,WI	42.621128	-88.5826	21.8		1.0	21.799999237060547	2339	21.168932378125003	3284	0.9710519779348105	Non-ref
05431486	TURTLE CREEK AT CARVERS ROCK ROAD NEAR CLINTON, WI	42.59722	-88.82917	199.0	196.67	0.98829144	196.6699981689453	2339	189.62476242031252	6	0.9641773742094575	Non-ref
05432500	PECATONICA RIVER AT DARLINGTON, WI	42.677776	-90.118614	273.0		1.0	273.0	2368	274.075414253125	0	0.9960762104253109	Non-ref
05433000	EAST BRANCH PECATONICA RIVER NR BLANCHARDVILLE, WI	42.785557	-89.861115	221.0		1.0	221.0	2368	219.97976462343752	368	0.9953835503322964	Non-ref
05434500	PECATONICA RIVER AT MARTINTOWN, WI	42.51	-89.80139	1034.0		1.0	1034.0	2368	1032.9307878015625	0	0.9989659456494802	Non-ref
05436500	SUGAR RIVER NEAR BRODHEAD, WI	42.612305	-89.39797	523.0		1.0	523.0	2374	523.31076475625	0	0.999406156385117	Non-ref
05439500	SOUTH BRANCH KISHWAUKEE RIVER NR FAIRDALE IL	42.11058	-88.90065	387.0		1.0	387.0	2534	388.392521959375	5	0.9964146530104391	Non-ref
05440000	KISHWAUKEE RIVER NEAR PERRYVILLE, IL	42.194443	-88.998886	1099.0		1.0	1099.0	2534	1099.5572074859376	4	0.9994932437510808	Non-ref
05444000	ELKHORN CREEK NEAR PENROSE, IL	41.90281	-89.69622	146.0		1.0	146.0	2282	145.67382955000002	0	0.997765955821918	Ref
05447500	GREEN RIVER NEAR GENESEO, IL	41.488922	-90.157616	1003.0		1.0	1003.0	2285	1007.805543471875	0	0.9952316758892593	Non-ref
05448000	MILL CREEK AT MILAN, IL	41.442257	-90.55597	62.4		1.0	62.400001525878906	2284	63.446047010937505	683	0.9835128343791336	Non-ref
05449500	Iowa River near Rowan, IA	42.759945	-93.62185	429.0		1.0	429.0	2243	430.57341349531254	0	0.9963457718335652	Non-ref
05451700	Timber Creek near Marshalltown, IA	42.008877	-92.852425	118.0		1.0	118.0	2518	119.13784689375001	0	0.9904493246821493	Non-ref
05451900	Richland Creek near Haven, IA	41.899437	-92.47436	56.1		1.0	56.099998474121094	2524	56.678313837500006	1	0.9897965319674651	Non-ref
05452000	Salt Creek near Elberon, IA	41.96416	-92.31324	201.0		1.0	201.0	2525	199.584906859375	0	0.992959735618781	Non-ref
05452200	Walnut Creek near Hartwick, IA	41.834995	-92.3863	70.9		1.0	70.9000015258789	2526	71.00955114687501	1	0.9984572551265742	Non-ref
05453000	Big Bear Creek at Ladora, IA	41.749447	-92.18213	189.0		1.0	189.0	2528	187.964050290625	1	0.9945187846064815	Non-ref
05454000	Rapid Creek near Iowa City, IA	41.700016	-91.48767	25.3		1.0	25.299999237060547	2286	26.412839431250003	0	0.9578674531723078	Ref
05454300	Clear Creek near Coralville, IA	41.67668	-91.59878	98.1		1.0	98.0999984741211	2287	99.8215861765625	1	0.9827533525724957	Non-ref
05455100	Old Mans Creek near Iowa City, IA	41.606403	-91.61572	201.0		1.0	201.0	2289	202.1078123	1369	0.9945187061925364	Non-ref
05455500	English River at Kalona, IA	41.469738	-91.714615	574.0		1.0	574.0	2294	573.9672757671875	0	0.9999429891414415	Non-ref
05457700	Cedar River at Charles City, IA	43.062195	-92.67388	1054.0		1.0	1054.0	2272	1076.830014934375	1828	0.9787988683285669	Non-ref
05458000	Little Cedar River near Ionia, IA	43.03328	-92.50354	306.0		1.0	306.0	2273	302.498127021875	0	0.9885559706597221	Ref
05458900	West Fork Cedar River at Finchford, IA	42.629425	-92.543526	846.0		1.0	846.0	2081	851.2306705703127	0	0.9938551667002222	Non-ref
05459500	Winnebago River at Mason City, IA	43.164963	-93.1927	526.0		1.0	526.0	2241	497.9732626328125	0	0.9467172293399477	Non-ref
05463000	Beaver Creek at New Hartford, IA	42.572	-92.61828	347.0		1.0	347.0	2545	349.11345321875	0	0.9939462280835516	Non-ref
05463500	Black Hawk Creek at Hudson, IA	42.407764	-92.46324	303.0		1.0	303.0	2546	302.0028284109375	2168	0.9967090046565594	Non-ref
05466000	EDWARDS RIVER NEAR ORION, IL	41.27198	-90.377625	155.0		1.0	155.0	2257	156.06564001406252	1	0.9931718473459853	Non-ref
05466500	EDWARDS RIVER NEAR NEW BOSTON, IL	41.186977	-90.96737	445.0		1.0	445.0	2257	449.375640103125	0	0.9902628453511167	Ref
05467000	POPE CREEK NEAR KEITHSBURG, IL	41.12892	-90.91931	174.0		1.0	174.0	2258	173.2561380796875	970	0.9957249314924569	Ref
05469000	HENDERSON CREEK NEAR OQUAWKA, IL	41.001427	-90.85431	432.0		1.0	432.0	2260	435.350154090625	364	0.9923046906974848	Non-ref
05470000	South Skunk River near Ames, IA	42.066513	-93.62013	315.0		1.0	315.0	2266	317.4807318203125	918	0.9921861972344308	Non-ref
05470500	Squaw Creek at Ames, IA	42.02304	-93.63049	204.0		1.0	204.0	2266	212.98782653906252	0	0.9578012195104769	Non-ref
05471050	South Skunk River at Colfax, IA	41.681377	-93.2466	803.0		1.0	803.0	2266	804.8955339875001	1734	0.997644993781852	Non-ref
05471200	Indian Creek near Mingo, IA	41.805267	-93.30937	276.0		1.0	276.0	2265	282.0146590984375	1734	0.9786725302944692	Non-ref
05472500	North Skunk River near Sigourney, IA	41.300846	-92.20463	730.0		1.0	730.0	2267	733.571823709375	0	0.9951309148007979	Non-ref
05473400	Cedar Creek near Oakland Mills, IA	40.925304	-91.67422	530.0		1.0	530.0	2270	535.110872640625	0	0.9904489463736661	Non-ref
05481000	Boone River near Webster City, IA	42.432476	-93.80578	844.0		1.0	844.0	2249	843.4655858109375	0	0.9993668078328644	Non-ref
05481950	Beaver Creek near Grimes, IA	41.68832	-93.7355	358.0		1.0	358.0	2248	376.50169514843753	0	0.9508589326772005	Non-ref
05482300	North Raccoon River near Sac City, IA	42.35475	-94.99033	700.0		1.0	700.0	2250	710.2630950890625	0	0.9855502909273702	Non-ref
05483450	Middle Raccoon River near Bayard, IA	41.779083	-94.49286	375.0		1.0	375.0	2254	382.84287156406253	0	0.9795141240790998	Non-ref
05483600	Middle Raccoon River at Panora, IA	41.68721	-94.37108	440.0		1.0	440.0	2254	429.58148088593754	0	0.9763215474680398	Non-ref
05484000	South Raccoon River at Redfield, IA	41.58943	-94.151344	994.0		1.0	994.0	2254	983.14929721875	0	0.9890838000188631	Non-ref
05484800	Walnut Creek at Des Moines, IA	41.58721	-93.70328	78.4		1.0	78.4000015258789	2252	77.84786392812501	0	0.9929574287371455	Non-ref
05486000	North River near Norwalk, IA	41.45791	-93.65497	349.0		1.0	349.0	2536	349.91083436093754	0	0.997396952962028	Non-ref
05486490	Middle River near Indianola, IA	41.42416	-93.58744	489.4		1.0	489.3999938964844	2540	490.06244568125004	0	0.9986482298519227	Non-ref
05487980	White Breast Creek near Dallas, IA	41.24664	-93.29017	333.0		1.0	333.0	2538	339.0357854671875	0	0.9821972024018931	Ref
05488200	English Creek near Knoxville, IA	41.300552	-93.04548	90.1		1.0	90.0999984741211	2202	90.71168939375	1643	0.9932567574949049	Ref
05489000	Cedar Creek near Bussey, IA	41.219	-92.90853	374.0		1.0	374.0	2203	376.4300210375	0	0.9935445610028592	Ref
05495000	Fox River at Wayland, MO	40.392418	-91.597885	400.0		1.0	400.0	2237	397.63903298125	0	0.994097582453125	Ref
05495500	BEAR CREEK NEAR MARCELLINE, IL	40.142822	-91.33737	349.0		1.0	349.0	2236	341.9892373234375	1	0.9799118547949499	Ref
05496000	Wyaconda River above Canton, MO	40.142113	-91.5657	393.0		1.0	393.0	2235	395.35277410156255	0	0.9940489247687481	Non-ref
05500000	South Fabius River near Taylor, MO	39.89664	-91.58017	620.0		1.0	620.0	2201	606.2561895234375	0	0.9778325637474797	Ref
05501000	North River at Palmyra, MO	39.817	-91.54603	354.0		1.0	354.0	2120	359.0273602640625	0	0.9859972781451394	Ref
05502000	Bear Creek at Hannibal, MO	39.678196	-91.40955	31.0		1.0	31.0	2123	30.6181774203125	0	0.9876831425907256	Non-ref
05502300	North Fork Salt River at Hagers Grove, MO	39.829887	-92.230446	365.0		1.0	365.0	2191	361.7033773203125	0	0.990968157041952	Non-ref
05502500	North Fork Salt River near Shelbina, MO	39.74128	-92.04103	481.0		1.0	481.0	2191	461.7688982015625	2568	0.9600184993795476	Non-ref
